-1.581950187683105469e-01,-6.490584373474121094e+00,-5.793709754943847656e+00
-1.600442886352539062e+00,-2.173181533813476562e+00,-7.581498622894287109e+00
-5.310392379760742188e-02,-2.587295055389404297e+00,-3.710108757019042969e+00
-1.891530752182006836e+00,-6.984879493713378906e+00,-4.769631385803222656e+00
-2.408932447433471680e-01,-4.245251655578613281e+00,-6.833252429962158203e+00
-5.882438421249389648e-01,-2.466319561004638672e+00,-6.835433959960937500e+00
-7.746038436889648438e-01,-1.988905429840087891e+00,-4.709172725677490234e+00
-1.420261859893798828e+00,-5.807144165039062500e+00,-4.877267360687255859e+00
-1.030728101730346680e+00,-1.691217422485351562e+00,-2.445988655090332031e+00
-1.024031043052673340e+00,-4.035865783691406250e+00,-7.792423248291015625e+00
-1.797043442726135254e+00,-2.250172615051269531e+00,-4.676416397094726562e+00
-1.130057930946350098e+00,-6.114998817443847656e+00,-3.375214099884033203e+00
-1.476435899734497070e+00,-1.507059097290039062e+00,-4.513030529022216797e+00
-1.250169754028320312e+00,-5.728245735168457031e+00,-6.364039897918701172e+00
-1.651426553726196289e-01,-2.130512714385986328e+00,-5.115375041961669922e+00
-1.177889704704284668e+00,-1.424399852752685547e+00,-5.931577205657958984e+00
-1.009260416030883789e-01,-4.000653266906738281e+00,-6.475624084472656250e+00
-6.032235622406005859e-01,-4.794935703277587891e+00,-4.949648857116699219e+00
-9.864037036895751953e-01,-6.159035682678222656e+00,-2.987864494323730469e+00
-9.233808517456054688e-01,-1.411374568939208984e+00,-4.244166851043701172e+00
-3.940877914428710938e-01,-1.009194850921630859e+00,-3.871900558471679688e+00
-8.146252632141113281e-01,-5.719217300415039062e+00,-4.890286445617675781e+00
-1.883828401565551758e+00,-5.395012855529785156e+00,-5.855771541595458984e+00
-1.994508504867553711e+00,-2.218757629394531250e+00,-7.556237697601318359e+00
-1.977961421012878418e+00,-3.068656921386718750e+00,-6.764641761779785156e+00
-6.513968706130981445e-01,-1.445052146911621094e+00,-3.325330734252929688e+00
-1.891305208206176758e+00,-3.839077949523925781e+00,-3.065452098846435547e+00
-1.055903434753417969e-01,-6.541849136352539062e+00,-5.033065319061279297e+00
-1.940336108207702637e+00,-6.662572860717773438e+00,-3.198058128356933594e+00
-1.217210292816162109e-01,-4.264989852905273438e+00,-3.723642349243164062e+00
-1.503817915916442871e+00,-2.319744110107421875e+00,-4.354005336761474609e+00
-9.566531181335449219e-01,-4.938323974609375000e+00,-4.034131050109863281e+00
-1.167407751083374023e+00,-6.430377960205078125e-01,-5.464385986328125000e+00
-1.134823322296142578e+00,-5.466159343719482422e+00,-6.699056625366210938e+00
-4.041647911071777344e-02,-6.678334712982177734e+00,-5.502285480499267578e+00
-1.468493938446044922e-01,-3.964797973632812500e+00,-7.275446414947509766e+00
-8.657920360565185547e-02,-3.125672817230224609e+00,-6.985738277435302734e+00
-6.522544622421264648e-01,-6.422042846679687500e+00,-2.553412914276123047e+00
-9.241822957992553711e-01,-1.862932682037353516e+00,-5.682291984558105469e+00
-1.804819226264953613e+00,-4.748435020446777344e-01,-4.306883335113525391e+00
-1.592142105102539062e+00,-4.982994079589843750e+00,-7.374430656433105469e+00
-1.886553764343261719e-01,-3.499199867248535156e+00,-7.783153533935546875e+00
-5.040847063064575195e-01,-6.723389625549316406e+00,-3.113874912261962891e+00
-1.374323129653930664e+00,-4.770342826843261719e+00,-3.998100280761718750e+00
-1.870794177055358887e+00,-3.721649408340454102e+00,-5.793563365936279297e+00
-2.822524309158325195e-01,-3.694288730621337891e+00,-2.577813148498535156e+00
-7.300176620483398438e-01,-5.493515968322753906e+00,-2.907062530517578125e+00
-1.244405150413513184e+00,-2.896650791168212891e+00,-5.962408065795898438e+00
-7.453379631042480469e-01,-4.542227745056152344e+00,-3.678916931152343750e+00
-5.661085844039916992e-01,-3.727374076843261719e-01,-7.272116661071777344e+00
-1.587478518486022949e+00,-3.629996061325073242e+00,-2.570554256439208984e+00
-1.063950777053833008e+00,-1.097979068756103516e+00,-6.690613746643066406e+00
-1.995255947113037109e-01,-2.731020927429199219e+00,-7.097198009490966797e+00
-3.993511199951171875e-02,-7.063279151916503906e-01,-3.164144515991210938e+00
-5.526653528213500977e-01,-2.196523666381835938e+00,-4.634063243865966797e+00
-9.198744297027587891e-01,-3.556927204132080078e+00,-5.224574565887451172e+00
-1.033741235733032227e-01,-5.679464340209960938e-01,-6.269610404968261719e+00
-1.257937908172607422e+00,-4.132830619812011719e+00,-2.665807247161865234e+00
-1.075077295303344727e+00,-2.971797943115234375e+00,-2.952860355377197266e+00
-4.726741313934326172e-01,-2.409661769866943359e+00,-7.009587287902832031e+00
-1.297750592231750488e+00,-5.464190959930419922e+00,-7.599738121032714844e+00
-1.509945154190063477e+00,-5.608325481414794922e+00,-3.570262432098388672e+00
-1.376306891441345215e+00,-4.935091018676757812e+00,-3.299523353576660156e+00
-1.712662458419799805e+00,-6.340872287750244141e+00,-2.371430873870849609e+00
-1.352913856506347656e+00,-3.201527595520019531e-01,-2.589396476745605469e+00
-1.578453183174133301e+00,-6.620858192443847656e+00,-3.932703018188476562e+00
-6.622570753097534180e-01,-1.361487865447998047e+00,-2.416748523712158203e+00
-2.863277196884155273e-01,-1.550915718078613281e+00,-7.335369110107421875e+00
-1.696131706237792969e+00,-5.578700065612792969e+00,-7.817787170410156250e+00
-4.548639059066772461e-01,-1.053704738616943359e+00,-7.753206253051757812e+00
-1.231773734092712402e+00,-5.695829391479492188e-01,-2.173922538757324219e+00
-6.777141094207763672e-01,-5.118112564086914062e+00,-5.551082134246826172e+00
-5.090022087097167969e-01,-6.951658248901367188e+00,-4.673449039459228516e+00
-1.550753831863403320e+00,-3.955018281936645508e+00,-3.459298133850097656e+00
-4.266545772552490234e-01,-1.434732437133789062e+00,-3.538332939147949219e+00
-1.271619915962219238e+00,-1.710566997528076172e+00,-4.209129333496093750e+00
-8.728513717651367188e-01,-2.168329715728759766e+00,-4.353923320770263672e+00
-9.201620817184448242e-01,-5.937775611877441406e+00,-5.416692256927490234e+00
-1.009773969650268555e+00,-4.723329544067382812e+00,-2.259240150451660156e+00
-1.874727725982666016e+00,-4.262342453002929688e+00,-4.187462806701660156e+00
-1.512832283973693848e+00,-5.689296245574951172e+00,-2.390664100646972656e+00
-1.501563310623168945e+00,-5.982330322265625000e+00,-3.178438186645507812e+00
-2.905486822128295898e-01,-3.126358985900878906e-01,-2.177093982696533203e+00
-3.066788911819458008e-01,-3.649957180023193359e+00,-5.029140472412109375e+00
-1.278884887695312500e+00,-3.002351999282836914e+00,-5.281991481781005859e+00
-7.063603401184082031e-01,-4.122628211975097656e+00,-2.328869819641113281e+00
-4.397416114807128906e-01,-5.499274253845214844e+00,-7.123149871826171875e+00
-1.684678077697753906e+00,-1.537277698516845703e+00,-7.640259265899658203e+00
-1.754173159599304199e+00,-3.264908313751220703e+00,-4.850246429443359375e+00
-5.691001415252685547e-01,-1.031054496765136719e+00,-2.357935428619384766e+00
-4.984574317932128906e-01,-2.691881656646728516e+00,-4.368666648864746094e+00
-6.039032936096191406e-01,-2.674410820007324219e+00,-3.445231914520263672e+00
-1.237933278083801270e+00,-1.390310287475585938e+00,-5.850472927093505859e+00
-1.917344212532043457e+00,-3.582432270050048828e+00,-7.017273902893066406e+00
-8.934278488159179688e-01,-1.375613212585449219e+00,-7.642191410064697266e+00
-1.525048136711120605e+00,-2.318174839019775391e+00,-5.452013969421386719e+00
-5.430295467376708984e-01,-4.415089607238769531e+00,-4.446380138397216797e+00
-7.679631710052490234e-01,-9.387383460998535156e-01,-4.866632938385009766e+00
-7.362231016159057617e-01,-1.349907875061035156e+00,-2.963978767395019531e+00
-2.618832588195800781e-01,-1.382605552673339844e+00,-7.711814880371093750e+00
-1.741357564926147461e+00,-4.880486488342285156e+00,-5.407785415649414062e+00
-2.846384048461914062e-02,-3.973171234130859375e+00,-2.933324813842773438e+00
-1.168962717056274414e+00,-7.462453842163085938e-01,-4.650889873504638672e+00
-9.644950628280639648e-01,-1.743314743041992188e+00,-2.671305656433105469e+00
-9.805309772491455078e-01,-3.484987497329711914e+00,-4.327077865600585938e+00
-1.377962589263916016e+00,-5.666906356811523438e+00,-6.634371757507324219e+00
-1.496047377586364746e+00,-4.523644447326660156e+00,-4.083827495574951172e+00
-1.736686468124389648e+00,-2.690667152404785156e+00,-5.214816093444824219e+00
-9.329134225845336914e-01,-3.009103298187255859e+00,-4.078704833984375000e+00
-1.340051293373107910e+00,-3.621081113815307617e+00,-6.663984298706054688e+00
-1.747333049774169922e+00,-4.328015327453613281e+00,-6.990716934204101562e+00
-1.181254386901855469e-01,-6.546402931213378906e+00,-4.888586521148681641e+00
-2.775061130523681641e-02,-3.438953876495361328e+00,-4.374608993530273438e+00
-5.106862783432006836e-01,-1.017324924468994141e+00,-7.186161994934082031e+00
-7.633483409881591797e-01,-2.272582054138183594e+00,-7.494880199432373047e+00
-8.031618595123291016e-02,-4.750241279602050781e+00,-3.857861042022705078e+00
-1.989562511444091797e+00,-4.910354614257812500e+00,-5.029806613922119141e+00
-1.412621498107910156e+00,-5.908988952636718750e+00,-3.612954139709472656e+00
-2.780102491378784180e-01,-2.666018962860107422e+00,-6.464168548583984375e+00
-1.714813232421875000e+00,-1.749028682708740234e+00,-5.303329467773437500e+00
-1.814594388008117676e+00,-6.978755950927734375e+00,-5.312779426574707031e+00
-1.200764060020446777e+00,-2.922483921051025391e+00,-7.350727081298828125e+00
-1.966711878776550293e+00,-2.537662982940673828e+00,-7.476242542266845703e+00
-2.266442775726318359e-01,-6.640755653381347656e+00,-7.172184944152832031e+00
-1.248270750045776367e+00,-2.018135070800781250e+00,-7.817677021026611328e+00
-4.158442020416259766e-01,-9.980239868164062500e-01,-3.525150775909423828e+00
-9.968749284744262695e-01,-2.733551025390625000e+00,-5.607332229614257812e+00
-2.811431884765625000e-01,-5.496047973632812500e+00,-6.771131515502929688e+00
-1.159781932830810547e+00,-4.220071792602539062e+00,-5.145256042480468750e+00
-1.840722203254699707e+00,-2.215801715850830078e+00,-4.609767913818359375e+00
-8.326952457427978516e-01,-6.996111392974853516e+00,-7.229844093322753906e+00
-7.704364061355590820e-01,-5.904784202575683594e+00,-6.930107116699218750e+00
-1.782188892364501953e+00,-6.648953437805175781e+00,-3.527667045593261719e+00
-9.002847671508789062e-01,-4.252888679504394531e+00,-5.682297229766845703e+00
-1.771402478218078613e+00,-3.417289972305297852e+00,-5.802590370178222656e+00
-1.601278901100158691e+00,-1.253140926361083984e+00,-6.290305614471435547e+00
-3.026098012924194336e-01,-2.310433387756347656e+00,-7.804567337036132812e+00
-1.704481601715087891e+00,-1.387985229492187500e+00,-6.772144317626953125e+00
-1.670435070991516113e+00,-1.415935516357421875e+00,-7.672049522399902344e+00
-1.022746682167053223e+00,-5.863038539886474609e+00,-6.511254310607910156e+00
-1.322082281112670898e-01,-4.867536067962646484e+00,-3.741900444030761719e+00
-1.887824177742004395e+00,-6.943159103393554688e+00,-4.419823646545410156e+00
-1.704083681106567383e-01,-3.523246288299560547e+00,-6.612119197845458984e+00
-1.672943949699401855e+00,-6.056685447692871094e+00,-4.841522693634033203e+00
-1.828265547752380371e+00,-5.920192718505859375e+00,-6.166835784912109375e+00
-1.388355612754821777e+00,-5.958624362945556641e+00,-5.424746990203857422e+00
-7.438851594924926758e-01,-6.008350849151611328e+00,-3.328716278076171875e+00
-1.426084756851196289e+00,-5.807244300842285156e+00,-5.595830440521240234e+00
-1.537625789642333984e-01,-2.452161788940429688e+00,-4.513541698455810547e+00
-2.745999097824096680e-01,-6.477515220642089844e+00,-6.233136177062988281e+00
-4.299170970916748047e-01,-2.962741851806640625e+00,-4.927807331085205078e+00
-1.481435656547546387e+00,-2.279322147369384766e+00,-2.784170150756835938e+00
-6.921656131744384766e-01,-2.491207122802734375e+00,-2.828659057617187500e+00
-8.236421346664428711e-01,-5.552095413208007812e+00,-3.118387699127197266e+00
-1.651251912117004395e+00,-5.715489387512207031e+00,-2.073427677154541016e+00
-1.685894727706909180e+00,-2.715667247772216797e+00,-7.879203319549560547e+00
-6.913743019104003906e-01,-3.472647666931152344e-01,-3.278909683227539062e+00
-1.738466620445251465e+00,-1.306122303009033203e+00,-4.599477767944335938e+00
-9.835059642791748047e-01,-5.583035469055175781e+00,-2.200803279876708984e+00
-1.284259438514709473e+00,-7.571382522583007812e-01,-3.382898807525634766e+00
-5.717837810516357422e-02,-6.547034263610839844e+00,-5.387849330902099609e+00
-1.182600498199462891e+00,-1.859371185302734375e+00,-3.358273506164550781e+00
-7.288098335266113281e-01,-5.528191566467285156e+00,-5.234294414520263672e+00
-1.650041222572326660e+00,-4.977818012237548828e+00,-2.453858375549316406e+00
-1.118370294570922852e-01,-5.274550914764404297e+00,-3.399100303649902344e+00
-9.213886260986328125e-01,-5.838795661926269531e+00,-2.223710536956787109e+00
-1.446000695228576660e+00,-4.839318752288818359e+00,-4.753408908843994141e+00
-1.298972010612487793e+00,-3.944462537765502930e+00,-5.553313255310058594e+00
-5.794053077697753906e-01,-2.719579696655273438e+00,-5.052711963653564453e+00
-6.531872749328613281e-01,-4.518310546875000000e+00,-6.973318099975585938e+00
-1.401789546012878418e+00,-4.237649917602539062e+00,-5.824346065521240234e+00
-1.941707849502563477e+00,-1.170557022094726562e+00,-2.465485095977783203e+00
-1.240409493446350098e+00,-2.407774448394775391e+00,-4.377473831176757812e+00
-1.597175598144531250e-01,-1.256127357482910156e+00,-3.259633541107177734e+00
-1.914434790611267090e+00,-4.555670738220214844e+00,-5.937986373901367188e+00
-1.913989543914794922e+00,-6.302696704864501953e+00,-6.938124656677246094e+00
-9.230700731277465820e-01,-2.382411003112792969e+00,-7.295587062835693359e+00
-1.497472286224365234e+00,-2.246842384338378906e+00,-7.753584861755371094e+00
-3.822500705718994141e-01,-9.101271629333496094e-01,-3.817924499511718750e+00
-1.507404685020446777e+00,-1.584136486053466797e+00,-2.495398998260498047e+00
-3.458405733108520508e-01,-1.897067546844482422e+00,-4.673327922821044922e+00
-4.979708194732666016e-01,-3.479990959167480469e-01,-2.485195159912109375e+00
-3.799664974212646484e-02,-4.047236442565917969e-01,-6.586150646209716797e+00
-1.114242911338806152e+00,-2.760023117065429688e+00,-4.003436565399169922e+00
-1.172753214836120605e+00,-4.783612251281738281e+00,-4.736432075500488281e+00
-1.559715867042541504e+00,-1.133296012878417969e+00,-4.955080986022949219e+00
-1.100362539291381836e-01,-3.138065099716186523e+00,-5.293049335479736328e+00
-1.576945781707763672e-01,-3.945026874542236328e+00,-4.354911804199218750e+00
-8.983094692230224609e-01,-9.101085662841796875e-01,-5.391787528991699219e+00
-1.966993093490600586e+00,-5.747241020202636719e+00,-2.224345684051513672e+00
-6.243519783020019531e-01,-4.498401165008544922e+00,-5.027476310729980469e+00
-1.355190873146057129e+00,-6.874798774719238281e+00,-6.140079021453857422e+00
-8.321646451950073242e-01,-2.919961452484130859e+00,-4.219360351562500000e+00
-4.975094795227050781e-01,-3.888359069824218750e+00,-4.806607246398925781e+00
-1.903211593627929688e+00,-4.354542255401611328e+00,-3.377303600311279297e+00
-1.410353183746337891e-01,-3.065754890441894531e+00,-3.622219085693359375e+00
-4.806779623031616211e-01,-6.923275470733642578e+00,-6.030600070953369141e+00
-1.050296783447265625e+00,-3.853955268859863281e+00,-3.612743377685546875e+00
-1.504341959953308105e+00,-1.084486007690429688e+00,-3.653211593627929688e+00
-1.584387063980102539e+00,-8.377389907836914062e-01,-4.652664184570312500e+00
-3.797280788421630859e-01,-1.272737026214599609e+00,-4.425951957702636719e+00
-9.677579402923583984e-01,-4.058139801025390625e+00,-2.712172508239746094e+00
-1.741234421730041504e+00,-4.562040328979492188e+00,-6.557620048522949219e+00
-1.373533248901367188e+00,-2.647210597991943359e+00,-6.917953491210937500e+00
-1.178566455841064453e+00,-3.588377237319946289e+00,-5.590024948120117188e+00
-9.725182056427001953e-01,-4.765433311462402344e+00,-6.156609058380126953e+00
-1.395666122436523438e+00,-6.292336463928222656e+00,-7.305548667907714844e+00
-3.872332572937011719e-01,-2.532410621643066406e+00,-4.888941764831542969e+00
-1.728540658950805664e+00,-6.233818531036376953e+00,-6.500720024108886719e+00
-1.124316692352294922e+00,-3.439234972000122070e+00,-7.488906860351562500e+00
-1.255327224731445312e+00,-2.288128852844238281e+00,-4.852735042572021484e+00
-3.805738687515258789e-01,-1.647418022155761719e+00,-4.626038551330566406e+00
-1.821875572204589844e-02,-1.315634250640869141e+00,-6.263394355773925781e+00
-8.393580913543701172e-01,-1.610089302062988281e+00,-7.825882911682128906e+00
-1.540945529937744141e+00,-5.871649265289306641e+00,-3.763935565948486328e+00
-1.209739446640014648e-01,-6.856160163879394531e-01,-6.311147689819335938e+00
-4.014108180999755859e-01,-2.462260246276855469e+00,-6.353322505950927734e+00
-9.947639703750610352e-01,-5.572780609130859375e+00,-6.024856090545654297e+00
-1.469879865646362305e+00,-2.519387245178222656e+00,-3.631795406341552734e+00
-3.469295501708984375e-01,-6.562792301177978516e+00,-5.409271717071533203e+00
-1.456841707229614258e+00,-2.260115623474121094e+00,-3.623040199279785156e+00
-6.316181421279907227e-01,-5.111651420593261719e-01,-2.244813919067382812e+00
-1.318799018859863281e+00,-3.264515638351440430e+00,-7.858065605163574219e+00
-1.117772221565246582e+00,-2.707183837890625000e+00,-6.383810043334960938e+00
-7.515541315078735352e-01,-5.954141616821289062e+00,-5.358258247375488281e+00
-1.427334308624267578e+00,-2.076248168945312500e+00,-5.537906169891357422e+00
-1.009052872657775879e+00,-3.562373161315917969e+00,-2.030408859252929688e+00
-3.258272409439086914e-01,-3.455815315246582031e-01,-7.625889301300048828e+00
-1.948311209678649902e+00,-1.933795452117919922e+00,-2.670588016510009766e+00
-1.756808400154113770e+00,-5.347887516021728516e+00,-3.531198978424072266e+00
-5.303426980972290039e-01,-2.185351371765136719e+00,-2.474920272827148438e+00
-1.075053334236145020e+00,-3.321967840194702148e+00,-6.532937049865722656e+00
-7.529417276382446289e-01,-3.615741729736328125e-01,-2.787500858306884766e+00
-1.973585009574890137e+00,-2.627724647521972656e+00,-4.586992740631103516e+00
-1.745180249214172363e+00,-3.376888990402221680e+00,-7.217370033264160156e+00
-5.621880292892456055e-01,-1.866027832031250000e+00,-2.351847648620605469e+00
-9.125483036041259766e-02,-5.880606174468994141e+00,-5.152304172515869141e+00
-6.078914403915405273e-01,-5.632171630859375000e-01,-3.298700332641601562e+00
-2.595288753509521484e-01,-1.709720134735107422e+00,-6.477648735046386719e+00
-7.085788249969482422e-02,-6.508265018463134766e+00,-5.021570205688476562e+00
-8.478697538375854492e-01,-3.972883224487304688e-01,-5.898093223571777344e+00
-6.498863697052001953e-01,-8.734173774719238281e-01,-4.171317100524902344e+00
-1.442468643188476562e+00,-3.983395338058471680e+00,-4.787870407104492188e+00
-1.755926728248596191e+00,-4.145789146423339844e+00,-5.537340164184570312e+00
-1.103391170501708984e+00,-6.747563362121582031e+00,-7.221917629241943359e+00
-9.990518093109130859e-01,-3.272611618041992188e+00,-6.277362823486328125e+00
-8.186662197113037109e-02,-3.162598609924316406e+00,-7.551683902740478516e+00
-1.623286843299865723e+00,-6.183650493621826172e+00,-5.980592727661132812e+00
-1.184833049774169922e-01,-2.146135807037353516e+00,-7.643187999725341797e+00
-1.645594120025634766e+00,-6.850566864013671875e-01,-2.495200157165527344e+00
-1.744972229003906250e+00,-5.630062103271484375e+00,-5.167560100555419922e+00
-3.513505458831787109e-01,-1.915914535522460938e+00,-4.411241531372070312e+00
-2.943139076232910156e-01,-7.851419448852539062e-01,-3.911089897155761719e+00
-9.361715316772460938e-01,-4.900672912597656250e+00,-7.589820861816406250e+00
-1.034968376159667969e+00,-4.989003181457519531e+00,-7.165466308593750000e+00
-1.118515729904174805e+00,-1.274305820465087891e+00,-3.710299015045166016e+00
-9.924066066741943359e-01,-2.890550613403320312e+00,-4.311264038085937500e+00
-1.242877125740051270e+00,-6.910914421081542969e+00,-2.191321849822998047e+00
-1.848647594451904297e+00,-2.042384147644042969e+00,-3.710840225219726562e+00
-5.698500871658325195e-01,-4.346475601196289062e+00,-3.066296577453613281e+00
-5.053806304931640625e-01,-2.656203746795654297e+00,-3.631109237670898438e+00
-8.495621681213378906e-01,-5.662728309631347656e+00,-6.916363239288330078e+00
-1.378411531448364258e+00,-1.433566093444824219e+00,-4.615119934082031250e+00
-3.649069070816040039e-01,-6.708696365356445312e+00,-4.706257343292236328e+00
-6.851637363433837891e-02,-2.352497577667236328e+00,-5.246131420135498047e+00
-1.707589864730834961e+00,-5.716801643371582031e+00,-5.452406883239746094e+00
-1.560185313224792480e+00,-6.118114948272705078e+00,-2.629552841186523438e+00
-8.095006942749023438e-01,-4.953049182891845703e+00,-6.635275363922119141e+00
-1.108984947204589844e-01,-1.091221809387207031e+00,-5.722718715667724609e+00
-8.589959144592285156e-01,-6.672769069671630859e+00,-2.827043533325195312e+00
-7.796185016632080078e-01,-6.011181831359863281e+00,-4.582207679748535156e+00
-8.633803129196166992e-01,-1.743715763092041016e+00,-3.364915847778320312e+00
-1.976362228393554688e+00,-3.248983383178710938e+00,-6.937079906463623047e+00
-6.722429990768432617e-01,-4.116835117340087891e+00,-7.132106304168701172e+00
-7.331179380416870117e-01,-5.183445930480957031e+00,-7.423704147338867188e+00
-1.720033645629882812e+00,-2.863768100738525391e+00,-2.479712486267089844e+00
-1.837990880012512207e+00,-2.853464603424072266e+00,-6.402759075164794922e+00
-1.255450844764709473e+00,-1.824864864349365234e+00,-4.705848693847656250e+00
-1.879011392593383789e+00,-3.794960975646972656e+00,-3.793551921844482422e+00
-8.448498249053955078e-01,-5.619346141815185547e+00,-5.099390506744384766e+00
-1.672673106193542480e+00,-3.204517602920532227e+00,-7.613247394561767578e+00
-1.401301741600036621e+00,-1.025308132171630859e+00,-6.695589065551757812e+00
-5.886586904525756836e-01,-6.299133777618408203e+00,-2.406208038330078125e+00
-4.229801893234252930e-01,-5.999627590179443359e+00,-6.455591201782226562e+00
-1.067570328712463379e+00,-3.104745626449584961e+00,-5.312659740447998047e+00
-1.161965489387512207e+00,-4.111229896545410156e+00,-5.034617424011230469e+00
-1.557624220848083496e+00,-1.518068313598632812e+00,-6.326422691345214844e+00
-4.502236843109130859e-01,-6.606640338897705078e+00,-5.281899929046630859e+00
-7.437121868133544922e-02,-4.382427215576171875e+00,-3.581568717956542969e+00
-1.407968521118164062e+00,-6.673792839050292969e+00,-4.339658260345458984e+00
-2.136402130126953125e-01,-6.635990619659423828e+00,-3.955269813537597656e+00
-1.842592954635620117e+00,-5.881272315979003906e+00,-6.820349216461181641e+00
-1.201269388198852539e+00,-2.280770778656005859e+00,-3.432411193847656250e+00
-1.437125444412231445e+00,-2.515937805175781250e+00,-7.078236579895019531e+00
-1.320238232612609863e+00,-4.677893638610839844e+00,-4.015651226043701172e+00
-1.605509519577026367e+00,-5.994435310363769531e+00,-4.033461570739746094e+00
-1.695437431335449219e+00,-6.817922592163085938e-01,-4.708687305450439453e+00
-9.790240526199340820e-01,-3.185263156890869141e+00,-7.440453052520751953e+00
-8.767232894897460938e-01,-2.506086826324462891e+00,-4.962202072143554688e+00
-1.979595780372619629e+00,-4.033336639404296875e+00,-5.738514900207519531e+00
-1.071593642234802246e+00,-5.699705600738525391e+00,-5.401308059692382812e+00
-8.409289121627807617e-01,-2.262326717376708984e+00,-2.374806404113769531e+00
-1.435240149497985840e+00,-5.728267192840576172e+00,-6.757351875305175781e+00
-1.969267368316650391e+00,-1.376548767089843750e+00,-5.951511383056640625e+00
-1.698851346969604492e+00,-5.430363655090332031e+00,-5.018749713897705078e+00
-1.221570849418640137e+00,-4.223485946655273438e+00,-5.358747959136962891e+00
-1.203065276145935059e+00,-3.387001037597656250e+00,-5.221193313598632812e+00
-1.060208201408386230e+00,-5.101526737213134766e+00,-2.157871723175048828e+00
-1.774041175842285156e+00,-5.429199218750000000e+00,-7.468466281890869141e+00
-9.291379451751708984e-01,-4.665793418884277344e+00,-4.267022132873535156e+00
-3.427684307098388672e-02,-8.921260833740234375e-01,-5.719898700714111328e+00
-1.970769643783569336e+00,-6.058607101440429688e+00,-6.068534374237060547e+00
-1.687112450599670410e+00,-2.116922855377197266e+00,-3.055799484252929688e+00
